gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,1.5729808767233588,1,0,0.6875953481498096,1.6545090472400028,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,0.6593447991469852,-0.9684557587961065,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,-0.5674690128045834,1,1,0.794071662787267,-0.3135477348784296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1.002895784642934,1,0,-1.491020519067978,-0.5135961697050212,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,1,1,-1.4960059100684764,-0.9970664710682275,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.1790408202031426,1,1,1.1196644204015753,-0.857360914956471,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,0,-0.9820285776185943,1,0,1.1103378969922568,-0.6327603656732697,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,0,0,-1.2774445836787656,1,1,0.1724382780983114,-0.9749190885538024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,1.5729808767233588,1,0,1.393859073220412,2.251142767227713,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.2774445836787656,1,1,-0.6468276429835875,-0.9857942474976384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.055833672077855064,1,1,-0.3161300399505289,-0.24886435939066068,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,1,1,-0.62591876415828,1,1,-0.08846385092776998,-0.5219565860127574,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,-1.2367242199587352,1,0,0.5264010391336954,-0.937043534990786,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.417843327135496,1,1,0.484125841116685,-0.24496722652664446,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.4100994218432374,1,0,-1.3015756610490399,-0.21831244227663774,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-1.0331224013585834,1,1,0.4981362622758327,-0.7666067978370196,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,-0.8295205827584317,0,0,-1.1470285400335904,-0.8430495141800628,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,-1.2096016645882424,1,1,0.23112479218954685,-0.9163395659730229,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.0821352716408004,1,1,0.5060364539062642,-0.7917081090364018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.9976951798814179,1,1,0.5638288679658418,-0.7273157278706518,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1.1379449652022333,1,1,1.4177310429000463,1.8679289581424172,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,1.1657772395230555,1,1,-0.5005895069689685,0.30073926147279173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,-0.1779947632379461,1,0,-1.479387940066815,-0.7695925582308236,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.1960038562387048,1,0,-1.4926823160681442,-0.9776544226492093,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0.6364125111626608,1,1,-0.1383177609327537,0.31126147408173677,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,1,1,0,-1.1956735813476247,1,1,0.9930520501645491,-0.882203463299592,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.9109613101984924,1,1,0.3652067301175816,-0.6628483510721542,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-1.2774445836787656,1,1,-1.4660935640654862,-0.9966694064414748,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,1,-0.62591876415828,1,1,-0.0020504069191315333,-0.5235227853738373,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0,0,0,-1.2520519741422393,1,0,0.5316200199444091,-0.9416630471268209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,1,-0.1779947632379461,0,1,-0.8528904710041867,-0.5219786451586882,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,0,1,-1.1236961715636244,1,0,-0.6152694818634057,-0.9122059432116392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1.002895784642934,1,0,0.1657910900976468,0.7123629245397001,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,-1.1145631287986442,1,1,0.464914550127549,-0.8239683529500051,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0.025607055362205634,1,1,0.9883806051798778,0.364335779191007,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.636249643106267,1,1,0.8303950219346186,-0.3306866207693511,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.0965540357978854,1,1,0.8354952811645946,0.19562743111299438,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,1,0,0.758573602322752,1,1,0.4615909561272169,0.7372677002954631,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0,0,0,0,-1.0738427650786138,1,0,-0.3194536339508612,-0.8633218692903784,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2463078900339857,1,1,0.8232119670219665,-0.934547237602422,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.1624341793200592,1,0,0.3682425817948636,-0.8836097752338123,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,-1.1336438180305197,1,1,1.004011028497334,-0.8101938597535548,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.10704778280226633,1,1,-1.481049737066981,-0.7038342442113994,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,0,1.0843365120829946,1,1,0.966777244177718,1.4537046418328183,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,0.10704778280226633,1,1,-1.4926823160681442,-0.6795912428335574,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.9924020376385531,1,1,0.5097830691320341,-0.7060842770963311,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-1.2774445836787656,1,1,0.6852909333852663,-0.9681113427444211,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,0.10704778280226633,1,1,1.1977670272008092,0.5107864490249407,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.1960038562387048,1,1,-0.49394231896830415,-0.9483819359991672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.8295205827584317,1,0,-1.5076384890696393,-0.9183814975334118,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,0,0.14776814652229667,1,1,1.0049985751815391,0.5119997020511293,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,0.7178532386027215,1,1,1.2991366442109427,1.2080319336025847,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.0239864957735318,1,1,-0.5761763056226249,-0.8633420791173725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.119263548493555,1,0,0.8248218222000585,-0.7988889566563749,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-1.481049737066981,-0.9968679387548512,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0.9476263874972835,1,1,1.2519459534266786,1.491070042042346,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,-1.227648306557289,1,1,0.49653558021934,-0.9300670820269763,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,1,0.5142514200025698,1,1,0.6510358141461546,0.6963259254480794,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,-1.2774445836787656,1,1,0.33695618111475767,-0.9727352331066627,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-1.0331224013585834,1,1,0.15249671409631763,-0.8067622191240572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,1.5322605130033284,1,1,1.3190782082129364,2.236627849205311,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,0.758573602322752,1,0,0.7573908221567865,0.9689107917137697,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,-0.62591876415828,1,0,-1.51594747407047,-0.8542555603128597,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.1979174079716657,1,0,0.34329100112663263,-0.8889130919165419,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,0.025607055362205634,1,0,-1.4843733310673135,-0.7501584506658746,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,0.18848851024232702,1,0,0.3436033691154218,0.16723731030018033,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0,1,1,-0.4223169455581282,1,0,-1.5192710680708021,-0.8054607295141458,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,1,0,-0.015113308357824713,1,1,0.5164302571326987,0.08969941235376108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,1,0,0.7178532386027215,1,1,1.1927816362003112,1.2838492181664092,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0
0,0,0,0,-1.2579619657221295,1,1,0.19996536868229392,-0.9574664744342942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2424757147155387,1,1,0.4492915355179962,-0.9435677109370464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,0.5142514200025698,1,1,0.6576830021468192,0.6327514668757946,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.30015585439803716,0,1,-1.0223937650211312,-0.6294508041330706,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-1.1555609894958099,1,1,0.13522229304902458,-0.8903820449414719,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,1,1.2064976032430856,1,1,-1.341458789053027,-0.38238836970920287,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2367242199587352,0,0,-0.4440884089633204,-0.963073327189015,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,0.6999451772887577,1,1,1.460524285993164,1.3877843094147586,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,-0.7073594915983407,1,0,-1.4960059100684764,-0.8683072362707172,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,-0.30015585439803716,1,1,-1.3082228490497045,-0.764518954666762,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,1,1,0,-0.0965540357978854,1,1,-0.4773243489666429,-0.33187292552789416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.0738427650786138,1,1,0.14917312009598557,-0.8211889005627366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.6666391278783103,1,0,-1.5009913010689746,-0.8670498649526671,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0.1712359744088481,-0.9749350482603947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1577651097370456,1,1,0.5346316783798675,-0.8580590683663334,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,1.369379058123207,1,0,0.5014740841312035,1.3037906860877642,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,1,0.025607055362205634,1,1,0.47820892612887816,0.11103060646875035,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,0,0.22920887396235737,1,1,1.5268028332337018,0.9480428396633255,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,0.3401669780209288,-0.9726926121141467,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.3408762181180675,1,0,-0.013682985920294679,-0.31813007761306644,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0.5956921474426305,0,0,-0.8346107040023594,-0.21224617714569455,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,0.9214550572028734,1,1,-0.47233895796614456,0.24398107899309418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.7888002190384014,1,0,-1.4893587220678117,-0.8982856155905418,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-0.7050594022769272,1,1,0.8095053766782498,-0.45052819153011103,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,0.6364125111626608,1,1,1.3739175092184182,1.2366647050206367,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,0,0,-1.2592751076682382,1,1,-0.6656175512292135,-0.9755413832128538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.8702409464784621,1,1,-0.11671439993059413,-0.6837383622685295,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,-1.0738427650786138,1,1,-0.18650987393757135,-0.8572335450135045,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0.9214550572028734,1,0,0.48651791112970877,0.8641519076888637,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1123672769210415,1,1,-0.23955692176570065,-0.8741348823255239,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,1,1,-0.38159658183809786,1,1,-1.3015756610490399,-0.778680926354273,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,1,0,-1.1960038562387048,1,1,0.32698539911376057,-0.9003150570161664,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0.47353105628253944,1,0,-0.28289409994720643,0.06168429702176893,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0.7768865797245145,1,1,0.6710176664765903,0.9214840915734704,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.0738427650786138,1,1,0.8138919201624348,-0.7909016931998821,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.2519777068217508,1,1,-0.7011309854856499,-0.9732502446648801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.18848851024232702,1,0,1.1811490571991479,0.5566253542689406,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,0,1,1,-0.62591876415828,1,1,0.8188773111629334,-0.32660078965045625,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.8295205827584317,1,0,-1.3231790220511994,-0.8820721433314754,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,1,1.6137012404433893,1,0,0.6626683931473177,1.5945081703084922,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.8295205827584317,1,0,-1.4727407520661506,-0.8931237754427575,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,1.6137012404433893,1,0,-1.2932666760482092,-0.1797971734816312,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.1145631287986442,1,1,1.0415581091851935,-0.8057474984112448,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,1,1,0,1.5729808767233588,1,1,1.4935668932303794,2.4814402507442472,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,-0.7973049857198931,1,0,-0.35380859512672946,-0.7009559817089834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.6666391278783103,1,1,0.9451738831755587,-0.31149027468792506,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
1,1,0,0,-1.1145631287986442,1,1,0.8370306278847728,-0.7979225761694381,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.6052354463530883,0,1,-1.0696973576923317,-0.3233875694486409,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1.4508197855632678,1,0,-1.2949284730483754,-0.1624586847800991,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,1.6137012404433893,0,0,-0.5271782589716266,0.5502723202408981,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,-1.2774445836787656,1,0,-1.481049737066981,-0.9968679387548512,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.13727439951791576,1,0,-1.4760643460664828,-0.7334155589044715,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,-0.0715620434821439,1,0,0.70739072127205,0.12042641606410509,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,0.025607055362205634,0,1,-0.17653909193657447,-0.17430444614488627,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,1.5322605130033284,1,0,1.114677177192503,2.0205143965222185,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,-0.15406980505940612,1,0,-0.12864771688538618,-0.19876010616142353,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,0,-1.4726685908533912,-0.9967566851376081,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.1965739103949833,1,1,0.8493014628672103,-0.8871758099969222,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,-0.055833672077855064,1,1,0.3485887601159204,0.028573518979784423,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1,0,1,0,1.125056875803025,1,0,-1.3497677740538576,-0.3414024765699576,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,-1.0331224013585834,1,0,-1.4660935640654862,-0.9356538087971519,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,0,0.06621080022802335,1,1,1.2824107987270212,0.5918691138370418,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,1.6137012404433893,1,0,0.11261358609233106,1.1157364670285255,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,1.3286586944031769,1,0,-1.2716633150460497,-0.256408587298961,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.35136996512244845,1,1,1.1595456961969886,0.8561664968619497,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,1.3425337316908945,1,0,1.3543206486414126,2.06994205725381,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,0,-0.8295205827584317,1,0,0.534710024134526,-0.6235168938777117,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0.1664738411780843,1,0,0.987148330984473,0.5344733517110843,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.215799844482496,1,1,1.2067917870666054,-0.8847157245449212,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,-0.2594354906780068,1,1,-0.5072366949696331,-0.44739667276698303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.0331224013585834,1,0,0.2937494591104381,-0.7763647160315492,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.8370131253513469,0,1,-0.6397825695510924,-0.7460941072662038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,1.247217966963116,1,1,1.478610720228884,2.012528985695304,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,0,1.4100994218432374,1,1,0.14751132309581955,1.05527234803247,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
0,0,0,0,0.5549717837226001,1,0,-0.6584602219847502,-0.04889820152884266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2774445836787656,1,1,0.36354493311741554,-0.9723822867717715,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.4265547063399006,1,1,1.2396728147021154,-0.049233905939177716,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1,1,1,1.5729808767233588,1,0,0.14751132309581955,1.1924140582836475,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,0.18066194403197872,-0.9748099253726807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,0.5142514200025698,0,0,-1.0157465770204666,-0.30138718585166335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,0,0,0,-1.2774445836787656,1,0,0.17966869454275028,-0.9748231100368885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.5037576729981889,1,1,-1.4976677070686424,-0.8222918578592717,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-0.6550182610873564,1,1,1.00170202265883,-0.3168347867723745,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-0.3820427853938449,0,1,-0.5274102557620124,-0.5336785793457899,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,-0.5851984004382496,1,0,0.6144762801425001,-0.29496797438582883,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,0.26992923768238775,1,1,1.3838882912194153,0.7768859263870048,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.4068327427891227,1,1,1.4547938434478616,2.145224957532638,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
0,0,1,1,0.6364125111626608,1,0,0.16412929309748078,0.3282028981565163,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,0,0,0,0.47353105628253944,1,0,0.13587874409465642,0.29965836332218715,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0.33786550143846245,1,1,1.1506855943791963,0.7778547529719986,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.2498476340301532,0,0,-0.9934974529781503,-0.9793704898065351,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,-1.2367242199587352,1,1,1.3174164112127704,-0.8986606210713638,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2659899680987206,0,1,-1.3208425856047212,-0.9917710708230927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-0.4581987297455008,1,1,0.9322775454111046,-0.14922831803640113,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.19724558974242257,1,0,1.3673608667450299,0.2809544620344334,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,1.6137012404433893,1,0,-1.329826210051864,-0.18557666971547532,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.2774445836787656,1,0,-1.4961453816112031,-0.9970683224514674,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
